Epoch,Batch,Filename,Augmentation,True Labels,Predicted Labels,Probabilities
2,26,2451_229_box_1.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9070,Ditch:0.2225,Crater:0.0369,Waves:0.0132"
2,26,1230_274_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.5193,Ditch:0.2591,Crater:0.0982,Waves:0.4959"
2,26,631_82_box_6.png,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.2688,Ditch:0.3021,Crater:0.5043,Waves:0.2707"
2,26,1280_124_box_2.png,combo,"0.0,1.0,1.0,0.0","0,0,1,0","Good_layer:0.0586,Ditch:0.2557,Crater:0.8001,Waves:0.0947"
2,26,645_163_box_1.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1072,Ditch:0.7388,Crater:0.0778,Waves:0.0176"
2,26,1561_251_box_3.png,none,"1.0,0.0,0.0,0.0","0,0,0,0","Good_layer:0.4399,Ditch:0.4818,Crater:0.0723,Waves:0.1771"
2,26,467_290_box_5.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1755,Ditch:0.2211,Crater:0.6407,Waves:0.1746"
2,26,1250_309_box_5.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0833,Ditch:0.0938,Crater:0.6802,Waves:0.2425"
2,26,109_188_box_4.png,none,"0.0,1.0,1.0,0.0","0,1,0,0","Good_layer:0.0658,Ditch:0.6969,Crater:0.3245,Waves:0.0359"
2,26,2156_39_box_6.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0080,Ditch:0.0096,Crater:0.0078,Waves:0.9677"
2,26,2197_105_box_2.png,none,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0648,Ditch:0.5341,Crater:0.7226,Waves:0.0181"
2,26,1240_164_box_6.png,flip_y,"0.0,1.0,1.0,0.0","0,1,0,0","Good_layer:0.0549,Ditch:0.6423,Crater:0.2010,Waves:0.1069"
2,26,1365_246_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8646,Ditch:0.1488,Crater:0.0147,Waves:0.0161"
2,26,1289_271_box_3.png,none,"1.0,0.0,0.0,0.0","0,0,0,1","Good_layer:0.4175,Ditch:0.0332,Crater:0.0150,Waves:0.5597"
2,26,866_136_box_6.png,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1048,Ditch:0.6863,Crater:0.2628,Waves:0.1186"
2,26,1630_273_box_3.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6501,Ditch:0.3071,Crater:0.0641,Waves:0.0704"
2,26,2460_40_box_2.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0459,Ditch:0.0244,Crater:0.0213,Waves:0.9222"
2,26,572_40_box_4.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1250,Ditch:0.0891,Crater:0.1694,Waves:0.8689"
2,26,774_127_box_1.png,flip_x,"0.0,0.0,1.0,0.0","0,0,0,1","Good_layer:0.0847,Ditch:0.0358,Crater:0.4109,Waves:0.5017"
2,26,2092_293_box_3.png,combo,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1106,Ditch:0.1691,Crater:0.6501,Waves:0.2307"
2,26,2394_33_box_7.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0677,Ditch:0.0220,Crater:0.0139,Waves:0.9640"
2,26,1392_327_box_4.png,flip_y,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.0335,Ditch:0.5916,Crater:0.8166,Waves:0.0157"
2,27,2419_69_box_3.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1454,Ditch:0.3385,Crater:0.6586,Waves:0.1070"
2,27,2073_156_box_3.png,none,"1.0,0.0,0.0,0.0","0,0,0,0","Good_layer:0.3730,Ditch:0.2788,Crater:0.2127,Waves:0.3539"
2,27,1356_40_box_5.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0739,Ditch:0.1277,Crater:0.0887,Waves:0.8420"
2,27,1356_40_box_5.png,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0824,Ditch:0.0530,Crater:0.0248,Waves:0.9225"
2,27,966_10_box_0.png,none,"0.0,1.0,0.0,0.0","1,0,0,0","Good_layer:0.5534,Ditch:0.4657,Crater:0.0831,Waves:0.0484"
2,27,1093_289_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.2652,Ditch:0.3141,Crater:0.6108,Waves:0.2753"
2,27,1447_92_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0315,Ditch:0.1457,Crater:0.9310,Waves:0.0191"
2,27,1006_197_box_3.png,none,"0.0,1.0,0.0,0.0","0,0,0,0","Good_layer:0.0980,Ditch:0.3589,Crater:0.3489,Waves:0.2235"
2,27,2278_209_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6207,Ditch:0.3248,Crater:0.0573,Waves:0.0409"
2,27,2261_79_box_4.png,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.1054,Ditch:0.1246,Crater:0.6698,Waves:0.3707"
2,27,2218_197_box_7.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0139,Ditch:0.7942,Crater:0.4123,Waves:0.0036"
2,27,392_187_box_2.png,rotate180,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0183,Ditch:0.8405,Crater:0.5382,Waves:0.0299"
2,27,712_98_box_2.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1047,Ditch:0.2165,Crater:0.6139,Waves:0.1260"
2,27,1673_42_box_6.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0523,Ditch:0.0800,Crater:0.0510,Waves:0.9330"
2,27,1519_36_box_6.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0974,Ditch:0.0780,Crater:0.0960,Waves:0.8148"
2,27,2494_217_box_3.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6730,Ditch:0.2575,Crater:0.0763,Waves:0.0670"
2,27,1430_41_box_4.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1474,Ditch:0.0772,Crater:0.0690,Waves:0.8775"
2,27,2313_11_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8661,Ditch:0.1763,Crater:0.0187,Waves:0.0096"
2,27,2243_290_box_7.png,combo,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1182,Ditch:0.1593,Crater:0.6327,Waves:0.1749"
2,27,1037_274_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8412,Ditch:0.2357,Crater:0.0296,Waves:0.0148"
2,27,1662_297_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,0,0","Good_layer:0.2543,Ditch:0.1072,Crater:0.4980,Waves:0.1543"
2,27,685_142_box_2.png,flip_y,"0.0,1.0,0.0,0.0","1,0,0,0","Good_layer:0.5932,Ditch:0.3172,Crater:0.0606,Waves:0.0226"
2,27,2322_29_box_6.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0447,Ditch:0.0092,Crater:0.0174,Waves:0.9637"
2,27,2301_138_box_7.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1150,Ditch:0.6390,Crater:0.3554,Waves:0.0685"
2,27,1220_321_box_3.png,combo,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0262,Ditch:0.0638,Crater:0.9055,Waves:0.0445"
2,27,1109_48_box_7.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1916,Ditch:0.1403,Crater:0.0823,Waves:0.8213"
2,27,502_334_box_2.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0847,Ditch:0.1664,Crater:0.7930,Waves:0.0683"
2,27,392_187_box_2.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0832,Ditch:0.7951,Crater:0.2558,Waves:0.0207"
2,27,2493_287_box_3.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0536,Ditch:0.0921,Crater:0.8836,Waves:0.0244"
2,27,2482_247_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9457,Ditch:0.1224,Crater:0.0123,Waves:0.0039"
2,27,730_15_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7639,Ditch:0.0958,Crater:0.0399,Waves:0.1269"
2,27,2415_46_box_0.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1121,Ditch:0.0556,Crater:0.1475,Waves:0.8510"
2,28,492_93_box_2.png,flip_x,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.1603,Ditch:0.5095,Crater:0.6478,Waves:0.1410"
2,28,2044_23_box_0.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2422,Ditch:0.6366,Crater:0.1777,Waves:0.1449"
2,28,154_170_box_6.png,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1492,Ditch:0.7084,Crater:0.1791,Waves:0.0864"
2,28,1283_103_box_5.png,flip_y,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1071,Ditch:0.3600,Crater:0.6565,Waves:0.0898"
2,28,1558_106_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1374,Ditch:0.2453,Crater:0.5624,Waves:0.3622"
2,28,963_24_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7681,Ditch:0.2069,Crater:0.0909,Waves:0.1854"
2,28,196_139_box_2.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.3481,Ditch:0.5552,Crater:0.2150,Waves:0.2288"
2,28,1498_59_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,0,0","Good_layer:0.2214,Ditch:0.3502,Crater:0.3392,Waves:0.2627"
2,28,1325_173_box_4.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1028,Ditch:0.7484,Crater:0.1547,Waves:0.0303"
2,28,664_328_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0534,Ditch:0.4038,Crater:0.7922,Waves:0.0301"
2,28,1733_35_box_2.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1026,Ditch:0.0286,Crater:0.0302,Waves:0.9249"
2,28,2184_38_box_1.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0952,Ditch:0.1120,Crater:0.0306,Waves:0.9280"
2,28,878_70_box_5.png,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1623,Ditch:0.1861,Crater:0.5994,Waves:0.1466"
2,28,2502_290_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.3526,Ditch:0.2644,Crater:0.5517,Waves:0.2066"
2,28,2368_229_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9404,Ditch:0.1199,Crater:0.0182,Waves:0.0039"
2,28,1287_98_box_4.png,rotate180,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0244,Ditch:0.7971,Crater:0.8065,Waves:0.0067"
2,28,1496_40_box_1.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1720,Ditch:0.0399,Crater:0.0252,Waves:0.7889"
2,28,2521_279_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8446,Ditch:0.0483,Crater:0.0192,Waves:0.0210"
2,28,2499_232_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8423,Ditch:0.1096,Crater:0.0368,Waves:0.0341"
2,28,2156_39_box_6.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0213,Ditch:0.0113,Crater:0.0232,Waves:0.9662"
2,28,1695_95_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0277,Ditch:0.0986,Crater:0.9610,Waves:0.0150"
2,28,48_310_box_3.png,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0508,Ditch:0.2634,Crater:0.8027,Waves:0.0846"
2,28,1805_260_box_1.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7574,Ditch:0.2521,Crater:0.1152,Waves:0.1366"
2,28,953_310_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0941,Ditch:0.3096,Crater:0.7696,Waves:0.1814"
2,28,1240_164_box_6.png,none,"0.0,1.0,1.0,0.0","0,1,0,0","Good_layer:0.1663,Ditch:0.6144,Crater:0.4433,Waves:0.1126"
2,28,359_283_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8160,Ditch:0.1629,Crater:0.0437,Waves:0.0827"
2,28,2504_29_box_5.png,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0278,Ditch:0.0254,Crater:0.0085,Waves:0.9373"
2,28,1859_187_box_3.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2080,Ditch:0.6356,Crater:0.4178,Waves:0.1235"
2,28,1118_325_box_5.png,flip_y,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0817,Ditch:0.3330,Crater:0.8156,Waves:0.0414"
2,28,906_78_box_5.png,none,"1.0,0.0,0.0,0.0","0,0,0,0","Good_layer:0.2470,Ditch:0.2008,Crater:0.4122,Waves:0.2693"
2,28,74_296_box_1.png,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.1566,Ditch:0.2745,Crater:0.6293,Waves:0.1606"
2,28,540_33_box_2.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0692,Ditch:0.0217,Crater:0.0104,Waves:0.9109"
2,29,2501_156_box_4.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0666,Ditch:0.2786,Crater:0.9183,Waves:0.0432"
2,29,1172_36_box_3.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.2973,Ditch:0.1144,Crater:0.0615,Waves:0.6402"
2,29,2568_27_box_3.png,flip_x,"0.0,1.0,0.0,1.0","0,0,0,0","Good_layer:0.2990,Ditch:0.2806,Crater:0.2192,Waves:0.4570"
2,29,2591_48_box_0.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0348,Ditch:0.0280,Crater:0.0336,Waves:0.9505"
2,29,1734_265_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8248,Ditch:0.0881,Crater:0.0512,Waves:0.0582"
2,29,1206_260_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9759,Ditch:0.0602,Crater:0.0067,Waves:0.0016"
2,29,179_221_box_0.png,none,"1.0,0.0,0.0,0.0","0,1,0,0","Good_layer:0.1906,Ditch:0.6063,Crater:0.1943,Waves:0.0449"
2,29,837_173_box_6.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.3273,Ditch:0.6072,Crater:0.1932,Waves:0.0787"
2,29,579_49_box_4.png,combo,"0.0,0.0,0.0,1.0","0,0,0,0","Good_layer:0.1244,Ditch:0.2371,Crater:0.3471,Waves:0.4296"
2,29,229_33_box_0.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0244,Ditch:0.0328,Crater:0.0506,Waves:0.9415"
2,29,582_55_box_4.png,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.0699,Ditch:0.3674,Crater:0.7438,Waves:0.0874"
2,29,2383_46_box_2.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0403,Ditch:0.0992,Crater:0.0947,Waves:0.8675"
2,29,940_295_box_5.png,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.2236,Ditch:0.3215,Crater:0.7032,Waves:0.0521"
2,29,1901_42_box_1.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0635,Ditch:0.0299,Crater:0.0768,Waves:0.9222"
2,29,172_269_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9652,Ditch:0.0889,Crater:0.0235,Waves:0.0090"
2,29,1854_57_box_2.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0758,Ditch:0.2815,Crater:0.6958,Waves:0.0347"
2,29,1706_290_box_1.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0683,Ditch:0.1917,Crater:0.7948,Waves:0.0787"
2,29,1495_21_box_0.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1778,Ditch:0.6505,Crater:0.1729,Waves:0.0794"
2,29,501_293_box_6.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1058,Ditch:0.1938,Crater:0.8189,Waves:0.0623"
2,29,788_60_box_3.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1182,Ditch:0.3933,Crater:0.6398,Waves:0.1546"
2,29,320_27_box_6.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.1099,Ditch:0.0487,Crater:0.0857,Waves:0.7922"
2,29,1634_137_box_6.png,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.2222,Ditch:0.6111,Crater:0.3278,Waves:0.1217"
2,29,620_232_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9327,Ditch:0.0590,Crater:0.0294,Waves:0.0094"
2,29,630_164_box_5.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1019,Ditch:0.6642,Crater:0.2569,Waves:0.0516"
2,29,540_33_box_2.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0974,Ditch:0.0574,Crater:0.0546,Waves:0.8739"
2,29,142_163_box_5.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0752,Ditch:0.7991,Crater:0.3125,Waves:0.0279"
2,29,261_52_box_5.png,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.1828,Ditch:0.2191,Crater:0.5314,Waves:0.3167"
2,29,1440_337_box_7.png,rotate180,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0195,Ditch:0.6051,Crater:0.6979,Waves:0.0095"
2,29,574_176_box_7.png,flip_y,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1032,Ditch:0.7753,Crater:0.3666,Waves:0.0924"
2,29,2367_237_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8828,Ditch:0.1376,Crater:0.0264,Waves:0.0293"
2,29,1658_39_box_5.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0098,Ditch:0.0166,Crater:0.0390,Waves:0.9411"
2,29,1907_133_box_7.png,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1499,Ditch:0.6280,Crater:0.3454,Waves:0.2344"
2,30,1769_254_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9709,Ditch:0.0310,Crater:0.0070,Waves:0.0049"
2,30,775_162_box_6.png,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1513,Ditch:0.6986,Crater:0.2003,Waves:0.0940"
2,30,1423_247_box_7.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8180,Ditch:0.0667,Crater:0.0158,Waves:0.0904"
2,30,2420_82_box_3.png,none,"1.0,0.0,0.0,0.0","0,0,1,0","Good_layer:0.1003,Ditch:0.2060,Crater:0.6619,Waves:0.0816"
2,30,1447_92_box_1.png,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0147,Ditch:0.2343,Crater:0.9508,Waves:0.0044"
2,30,2504_29_box_5.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0458,Ditch:0.0237,Crater:0.0602,Waves:0.9449"
2,30,2421_322_box_7.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0841,Ditch:0.0914,Crater:0.7382,Waves:0.1207"
2,30,2386_120_box_5.png,flip_x,"0.0,1.0,1.0,0.0","0,1,1,0","Good_layer:0.0202,Ditch:0.6588,Crater:0.8952,Waves:0.0160"
2,30,625_215_box_0.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.6858,Ditch:0.2001,Crater:0.0744,Waves:0.0659"
2,30,2044_23_box_0.png,rotate180,"0.0,1.0,0.0,0.0","0,0,0,0","Good_layer:0.2999,Ditch:0.4331,Crater:0.1964,Waves:0.2048"
2,30,2269_105_box_7.png,none,"0.0,0.0,1.0,0.0","0,1,1,0","Good_layer:0.0781,Ditch:0.5069,Crater:0.6630,Waves:0.0489"
2,30,1653_164_box_7.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1172,Ditch:0.6513,Crater:0.2316,Waves:0.0373"
2,30,320_27_box_6.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0438,Ditch:0.0190,Crater:0.0265,Waves:0.9418"
2,30,1113_174_box_1.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.4399,Ditch:0.5043,Crater:0.1234,Waves:0.0266"
2,30,962_124_box_0.png,flip_y,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0710,Ditch:0.2668,Crater:0.7455,Waves:0.0728"
2,30,558_11_box_0.png,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1110,Ditch:0.7397,Crater:0.1629,Waves:0.0812"
2,30,2395_46_box_1.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0222,Ditch:0.0559,Crater:0.0434,Waves:0.9150"
2,30,2155_219_box_1.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.3655,Ditch:0.5967,Crater:0.1175,Waves:0.0680"
2,30,1399_27_box_2.png,flip_x,"0.0,1.0,0.0,1.0","0,0,0,1","Good_layer:0.0202,Ditch:0.0318,Crater:0.0803,Waves:0.9256"
2,30,1875_309_box_4.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0673,Ditch:0.0441,Crater:0.8739,Waves:0.0473"
2,30,866_136_box_6.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1510,Ditch:0.7096,Crater:0.2584,Waves:0.1402"
2,30,679_167_box_5.png,none,"1.0,0.0,0.0,0.0","0,1,0,0","Good_layer:0.3174,Ditch:0.5147,Crater:0.2996,Waves:0.2855"
2,30,623_257_box_1.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8510,Ditch:0.0347,Crater:0.0163,Waves:0.1049"
2,30,196_139_box_2.png,none,"0.0,1.0,0.0,0.0","0,0,0,0","Good_layer:0.2674,Ditch:0.4554,Crater:0.3551,Waves:0.2372"
2,30,303_163_box_2.png,rotate180,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.1738,Ditch:0.6487,Crater:0.4860,Waves:0.0708"
2,30,2460_40_box_2.png,flip_x,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0136,Ditch:0.0072,Crater:0.0197,Waves:0.9852"
2,30,2607_03_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8949,Ditch:0.0635,Crater:0.0266,Waves:0.0275"
2,30,1483_12_box_6.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7895,Ditch:0.1732,Crater:0.0523,Waves:0.0995"
2,30,950_79_box_3.png,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0770,Ditch:0.1885,Crater:0.6436,Waves:0.1110"
2,30,135_147_box_0.png,none,"0.0,0.0,1.0,0.0","0,1,0,0","Good_layer:0.1803,Ditch:0.5122,Crater:0.3126,Waves:0.1671"
2,30,1733_35_box_2.png,flip_y,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0745,Ditch:0.0911,Crater:0.0995,Waves:0.8522"
2,30,2586_335_box_7.png,rotate180,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0740,Ditch:0.5511,Crater:0.6147,Waves:0.1067"
2,31,1817_42_box_4.png,combo,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0359,Ditch:0.0107,Crater:0.0107,Waves:0.9245"
2,31,288_162_box_7.png,flip_x,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0445,Ditch:0.7519,Crater:0.1689,Waves:0.0267"
2,31,1087_277_box_2.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.8803,Ditch:0.1399,Crater:0.0433,Waves:0.0261"
2,31,426_70_box_2.png,none,"1.0,0.0,0.0,0.0","0,0,0,0","Good_layer:0.1006,Ditch:0.3516,Crater:0.4537,Waves:0.0587"
2,31,2325_106_box_7.png,none,"0.0,1.0,0.0,0.0","0,1,1,0","Good_layer:0.0747,Ditch:0.6338,Crater:0.5486,Waves:0.0471"
2,31,1800_318_box_4.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.1862,Ditch:0.2593,Crater:0.6509,Waves:0.0982"
2,31,1041_271_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7445,Ditch:0.1833,Crater:0.0498,Waves:0.0962"
2,31,348_98_box_1.png,combo,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0787,Ditch:0.7517,Crater:0.3243,Waves:0.0454"
2,31,785_82_box_7.png,none,"1.0,0.0,0.0,0.0","0,0,0,1","Good_layer:0.0812,Ditch:0.0540,Crater:0.2209,Waves:0.6893"
2,31,1431_290_box_0.png,flip_x,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0941,Ditch:0.1408,Crater:0.7116,Waves:0.1748"
2,31,959_48_box_2.png,rotate180,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0552,Ditch:0.0502,Crater:0.0416,Waves:0.8522"
2,31,1797_269_box_5.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7665,Ditch:0.1204,Crater:0.0505,Waves:0.0408"
2,31,1065_124_box_5.png,none,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0986,Ditch:0.4788,Crater:0.7263,Waves:0.0448"
2,31,871_224_box_4.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.7439,Ditch:0.1721,Crater:0.0517,Waves:0.2329"
2,31,1440_337_box_7.png,none,"0.0,1.0,0.0,0.0","0,1,0,0","Good_layer:0.0320,Ditch:0.7479,Crater:0.2991,Waves:0.0192"
2,31,2151_99_box_0.png,rotate180,"0.0,0.0,1.0,0.0","0,0,1,0","Good_layer:0.0732,Ditch:0.3695,Crater:0.7564,Waves:0.0670"
2,31,1059_244_box_1.png,none,"1.0,0.0,0.0,0.0","1,0,0,0","Good_layer:0.9090,Ditch:0.1104,Crater:0.0288,Waves:0.0357"
2,31,228_41_box_1.png,none,"0.0,0.0,0.0,1.0","0,0,0,1","Good_layer:0.0130,Ditch:0.0224,Crater:0.0344,Waves:0.9243"
